0,1
data/1484.png,Bd4#
data/195.png,Rd8+
data/864.png,Qb2+
data2/50389.png,Nb4+
data2/51118.png,f7#
data2/50547.png,Bh5+
data/1361.png,Nc7#
data2/50255.png,Nxa3
data/901.png,Bh2#
test_data/images/1663.jpe,d4
data2/50812.png,Ke7
data2/50920.png,Ra7
test_data/images/1495.jpe,b7
data/1397.png,Bf1#
data2/50526.png,Qc6
data2/51266.png,e4#
data2/50002.png,f6
test_data/images/2206.jpe,d6
data2/51102.png,Bf7
data2/50723.png,Bh8+
data/1327.png,Rb3#
data2/50037.png,Qc7#
data2/51161.png,Qh6#
data2/51155.png,Be3+
test_data/images/1476.png,Qxb4
test_data/images/1434.jpe,Qxg6
data/1270.png,b6+
data2/51128.png,c1
data2/50158.png,Ra7#
data/326.png,Qxd3
test_data/images/1342.png,Ngf3
test_data/images/1816.jpe,d4
data2/50658.png,Rxf1
data/1161.png,Kxa6
test_data/images/2050.jpe,Be7
data2/51410.png,g5
data/979.png,Qb1
data2/50466.png,Na1
test_data/images/1668.jpe,b5
data/841.png,Rxf5
test_data/images/1254.jpe,Qa5
test_data/images/1335.png,Bb7
data2/50673.png,Kxc6
test_data/images/234.png,Qxg4
data2/50449.png,Qh4
data/201.png,Kh7
data2/50251.png,Qf3
data/1064.png,Na5#
data2/50349.png,Qf3
data2/50722.png,Nh1#
test_data/images/2212.jpe,h6
data2/50271.png,Kf6
data/608.png,Kb8+
data/1311.png,Qa2+
data2/51475.png,g5
test_data/images/2077.jpe,Rh7
test_data/images/2090.jpe,Kd7
data2/50530.png,Qa7+
data2/51286.png,Qf3+
data2/50206.png,e5
data2/51370.png,Bb3#
test_data/images/1386.jpe,Bxc3+
data2/50004.png,Rd2+
data/906.png,Rd2+
data2/51330.png,xe7
data/930.png,Bg3#
test_data/images/1286.png,O-O-O
data2/50300.png,d5
data2/51201.png,Nxa6
data2/50791.png,Ng4+
test_data/images/1290.png,h4
data2/51199.png,Be3
data/319.png,Kxg6
data2/50143.png,Ba3+
test_data/images/2209.jpe,Bc2
data/53.png,e6#
data2/50150.png,Nxc3
test_data/images/459.jpe,h6
test_data/images/2104.jpe,Ke7
test_data/images/2252.jpe,d4
test_data/images/1301.png,Qxb4
data/1169.png,Qxd4
data/620.png,Nh3#
data2/50112.png,a2
data/1310.png,Ke4
data/377.png,Ng2
data/837.png,Qa7#
data/1384.png,O-O
data/798.png,d6+
data/1395.png,Bb4
data2/51100.png,Rc8+
data/1222.png,Rf7
test_data/images/1365.png,cxd4
data/1055.png,Kf6#
data2/51087.png,xb4
data/542.png,Nxd4
test_data/images/2043.jpe,Bxe5
data/367.png,xd2
data2/50661.png,Qc3#
data2/50521.png,xd3
data2/50029.png,Qg3+
data/993.png,g6
data2/51419.png,Bd1
test_data/images/1818.jpe,Nc3
data2/50892.png,Nxf5
data2/51415.png,Ng4#
test_data/images/1288.png,g4
data/299.png,Bd4#
data/408.png,Qg2#
data/204.png,Rh7+
data/1100.png,Bh8+
data/593.png,Qa6#
data/609.png,Kh4#
data/1124.png,Qxb7
data2/50766.png,Rf2+
data/1110.png,Rc3+
data/1445.png,Nh8#
data/693.png,c7#
data2/50934.png,Bh8
test_data/images/132.png,Nf6
data2/51389.png,Nb4
data/1291.png,Bxg1
test_data/images/1308.png,Nc3
data/1047.png,Kb3+
data2/50639.png,Kd8+
data/373.png,Bh5
data/460.png,Bxd1
data2/50747.png,Bf8#
data2/51061.png,c3+
data2/51219.png,b2
data2/50629.png,Nf3+
data/857.png,Bxg1
data/327.png,h1
data/1216.png,Be7+
test_data/images/297.jpe,Bf6
data/804.png,Nf3
data2/51092.png,Rd6#
data2/51412.png,Rd4+
test_data/images/2208.jpe,Be6
data2/51060.png,Qxd7
data2/50988.png,xa2
data2/50164.png,Qg7
test_data/images/1761.jpe,Qh5
data/107.png,d2#
data/651.png,Qxa7
data/910.png,Rc3#
data2/50305.png,Rg4#
data2/50319.png,Qb1#
data/1023.png,Rd5#
data/580.png,Ng8
data2/50487.png,Bxc6
data/263.png,b5#
data/300.png,Nxf8
data/745.png,Qa5+
data2/50617.png,Ba7+
data/634.png,Ne4#
data/523.png,c5#
data/1138.png,Kd7+
data2/51386.png,Bc5
data/1342.png,xg7
data/1431.png,Ra5
data/454.png,Rxg6
test_data/images/1430.jpe,Nd1
data/1494.png,h2+
data2/51110.png,Qc8+
data/226.png,xa6
test_data/images/1822.jpe,a4
data/1483.png,Kd2#
test_data/images/224.png,g5
data/998.png,xa4
test_data/images/2261.jpe,Bg7
data2/50579.png,Nxa1
test_data/images/1189.jpe,b5
data2/50351.png,Nxa3
data/682.png,Bd4#
data2/51459.png,Rg5
test_data/images/1933.jpe,Nc3
test_data/images/1809.jpe,Be2
data2/50964.png,Kxh7
data2/50411.png,d8
data2/51064.png,Kxb4
data2/50053.png,Qb3
test_data/images/477.jpe,Re8
data/456.png,Rxg1
data2/50483.png,Qg6+
data/527.png,Nc8
test_data/images/2092.jpe,Bf7
data2/50511.png,Bxb3
test_data/images/1260.jpe,Nxd4
data2/51000.png,Bc8
data2/50215.png,Bf1+
data2/50599.png,e2#
data/647.png,Qxh1
data2/50218.png,b8#
data2/50294.png,Bxa6
data2/50562.png,Kf5
test_data/images/1321.png,Be7
data2/50235.png,Kd3#
data/1028.png,Qb4+
data2/50572.png,Rh5
test_data/images/2023.jpe,Nc3
data2/51042.png,Qh7+
data2/51170.png,Qh4#
data/502.png,Bxf2
data2/51256.png,Nf4+
data/715.png,Rxg2
test_data/images/1431.jpe,Bxe4
test_data/images/1498.jpe,Bb7
data2/50868.png,Bd2
data2/50763.png,Qb4+
data/158.png,h7#
test_data/images/2289.jpe,Qa4
data2/50442.png,Bh4+
data2/50831.png,Kxf2
data2/51007.png,Bxc7
test_data/images/1477.png,Rxg4
data/1117.png,Kxf1
data/95.png,Ng3#
data/1401.png,Nb2#
test_data/images/1412.jpe,Qc8
test_data/images/1208.jpe,Nd2
test_data/images/205.png,e6
data2/50250.png,f4
data2/50038.png,a2
data2/50965.png,Nf7#
data2/50689.png,Qxf6
data/462.png,Nf8
data2/50649.png,Bc5#
data2/50084.png,c8#
data2/50163.png,Re7
data/848.png,Rh5
test_data/images/1608.jpe,Rg8
test_data/images/2270.jpe,Ne2
data/1060.png,Kc8#
data2/51167.png,Ng4+
data/361.png,Qxd8
test_data/images/233.png,hxg4
data2/51126.png,Qxc4
data2/50417.png,Na8#
data/905.png,Nd1+
data2/50815.png,Qg3+
data/188.png,Nh3#
data/590.png,Kc2+
data/503.png,Qa8#
data/1025.png,Be4
data2/51379.png,c2#
data/316.png,Nxg6
data2/50113.png,Bd6
data/194.png,a6#
data/431.png,e3#
data2/50482.png,Nd4#
data/847.png,Rd5#
data/1149.png,Kg8
test_data/images/1802.jpe,Bxc3+
data/776.png,Ka5+
data2/51446.png,Nxd6
data2/50161.png,Nxe4
test_data/images/1993.jpe,f5
test_data/images/1821.jpe,a6
test_data/images/1398.jpe,a4
data/10.png,f2#
data2/51194.png,Qa8
test_data/images/1586.jpe,Ra7
data2/51098.png,Bxf5
data/1477.png,Bxa8
test_data/images/1817.jpe,Nf6
test_data/images/1952.jpe,Nd7
data2/50537.png,Nxf3
data2/51241.png,Bd1
data2/51313.png,Qe2#
data2/50314.png,Bg5+
data2/50643.png,Bd7#
data2/50728.png,Ra6
data/1413.png,Nxc4
data/568.png,Bd5#
data2/50155.png,Bh1
data2/50244.png,Ng4+
data2/50397.png,a1#
data/784.png,Ke4
data/808.png,b4+
data2/50105.png,Qf3
data2/51494.png,Kb2#
data/455.png,Rxg1
data/1.png,Nb7#
data/1089.png,Rc8
data/868.png,g4+
test_data/images/1836.jpe,Rfd1
data2/51297.png,Nxe1
data/1105.png,Rd1
data2/50099.png,Nf8+
test_data/images/2033.jpe,Nxe5
data2/50469.png,Qa8#
data/4.png,Qb7+
data2/50062.png,Ne6#
data2/50879.png,Ke6+
test_data/images/1403.jpe,a6
data2/50525.png,xb2
data/1259.png,Qc2
data2/50973.png,Rf4#
data/941.png,xa7
data2/50178.png,d8#
data2/50603.png,Nh3+
data2/50807.png,Bg2
data/311.png,b1+
data2/50941.png,Qh2+
data2/50282.png,Qg2+
data/934.png,Rd3
data2/51304.png,Rh2
data2/50573.png,Qb8#
data/1164.png,Rxf6
data/399.png,Re2#
test_data/images/1596.jpe,d5
data2/51174.png,Qb4
data/272.png,Rxf4
test_data/images/2011.jpe,Nf3
data/603.png,b5#
data/605.png,Kg4+
test_data/images/1879.jpe,d4
data/473.png,Bd8#
data/1104.png,e8+
data/1093.png,Nc5#
data/105.png,Ba8+
test_data/images/452.jpe,fxe5
data/198.png,Bxf8
test_data/images/1541.jpe,e5
data2/51065.png,Rh3
data2/50087.png,Nb5#
data2/50692.png,Qg7
data/1498.png,Ka3#
data2/50717.png,Kd2#
data/1423.png,Qxc7
data2/50055.png,Qd4+
data/262.png,Qb5+
data/1053.png,xh3
data/466.png,Rd8#
test_data/images/1851.jpe,Nxe4
test_data/images/1695.jpe,Qc2
data2/50371.png,Kxc1
test_data/images/1961.jpe,Rhd1
test_data/images/1334.png,Bf4
test_data/images/1988.jpe,Ra2+
data2/50313.png,Bc1
data2/50426.png,Rf6#
test_data/images/2091.jpe,g7
test_data/images/1986.jpe,Kc7
data/510.png,Qxf7
data/1032.png,Ra5
test_data/images/1944.jpe,Bb7
test_data/images/1339.png,Qd8
test_data/images/1493.jpe,b6
data2/50216.png,Kb7#
data2/50767.png,Qc7
data/125.png,f6
test_data/images/1241.jpe,Qa8
data/1376.png,e5#
data2/50685.png,Bxd4
data2/50961.png,Kg7+
data/984.png,Bxd6
data2/50018.png,Nxb2
data2/51168.png,Nb6+
test_data/images/1508.jpe,h6
test_data/images/1361.png,Bc6
data/1150.png,Ke1+
test_data/images/1299.png,b4
data/116.png,Na5#
test_data/images/1199.jpe,bxc4
data2/51196.png,Bg3+
data/404.png,Rb8
data2/50824.png,Nb6+
data2/50733.png,Nxh4
data/685.png,Qa4#
test_data/images/1248.jpe,Rxb5
data/1133.png,Qxg6
test_data/images/1207.jpe,Bd7
data/616.png,Kxd5
test_data/images/194.png,e4
data/328.png,Nf8#
data2/51318.png,Bxh2
data2/50785.png,Ka2
data2/51464.png,Qd2#
data2/51452.png,Qh1+
data/1231.png,Qb4#
data/20.png,Ka3#
test_data/images/2007.jpe,Kg2
test_data/images/1488.png,Qb4
data2/50065.png,Qxg6
test_data/images/1589.jpe,f4
data2/50730.png,Kxf3
data2/50399.png,Qa4#
data2/50008.png,f8#
test_data/images/1512.jpe,Ng6
test_data/images/1969.jpe,cxb6
data2/50960.png,Nb7+
test_data/images/1287.png,b5
test_data/images/2198.jpe,5e
data2/50697.png,Nxc3
data2/50810.png,Kxb3
data/140.png,Bxb8
test_data/images/1293.png,h5
test_data/images/1240.png,Nb7
data2/50508.png,O-O-O
test_data/images/1228.jpe,Nc3
data/371.png,Ng6#
data/1168.png,Bxe4
data/25.png,Kxh3
data/844.png,Ka2
test_data/images/1806.jpe,Qa5
data2/50886.png,Kf8
data/129.png,Rd6
data/178.png,d4+
test_data/images/1428.jpe,Qxd8
data2/51197.png,Qb5+
data/1368.png,Kc5+
data/54.png,Qg5
data2/50732.png,b7#
data/1457.png,Qxe1
data/976.png,Nf8#
test_data/images/2048.jpe,Bd7
data2/51238.png,Bb2
data/667.png,Kxg1
data2/50280.png,Rc3#
data/595.png,Ke3+
data2/51039.png,Kh7
data2/51183.png,Nxc7
data2/50100.png,Qh3
data/189.png,Bg7#
test_data/images/1955.jpe,b4
data2/50944.png,Bd8+
data/214.png,Kxg3
data2/50249.png,Bxh8
data/672.png,d7#
test_data/images/1503.jpe,Qc8
data/566.png,Nf7#
test_data/images/1358.png,Qe2
data/622.png,e7+
test_data/images/1499.jpe,f4
test_data/images/2273.jpe,Nb6
test_data/images/1253.jpe,Qb7
test_data/images/1853.jpe,Bf6
test_data/images/1754.jpe,e5
data/251.png,Qe8
data2/51085.png,Nf3+
data2/51029.png,Qe7#
data2/50322.png,Bxg4
data2/50522.png,Bb4+
data/40.png,h2
data/958.png,Qe5
data/1071.png,Bb1+
data/1108.png,xf1
data/845.png,d2
test_data/images/1750.jpe,Ra7
test_data/images/1355.png,Na5
test_data/images/1224.jpe,Nb1
test_data/images/2022.jpe,Bb4+
data2/51251.png,a1+
data/310.png,Ne7+
data2/50378.png,Bxg1
data/231.png,Rc2
test_data/images/2281.jpe,Qa5
data/324.png,Nb6
data/1261.png,Qh3+
test_data/images/1203.jpe,Rb8
data/758.png,Kxa6
data/677.png,Nxg3
test_data/images/1507.jpe,Qh5
test_data/images/176.png,Nb6
data2/50341.png,Ra5#
data/121.png,f1#
data2/51358.png,Bb2#
data/301.png,Ka3+
test_data/images/1725.jpe,Nb5
data/487.png,Nxg1
data/522.png,Na6#
test_data/images/1979.jpe,Na2
data2/50388.png,Be7#
data/1332.png,Kh6+
data2/50539.png,Bh2#
data/1456.png,Kxg1
data/190.png,Bxh1
data/2.png,a7
data2/51380.png,Na7
data/1402.png,Ba8+
data2/50556.png,Bh2#
data2/50363.png,Nh7
data2/50128.png,Nh7
test_data/images/1932.jpe,e6
data/224.png,Na2+
test_data/images/2037.jpe,Kh1
data2/51320.png,Rf6#
data2/51466.png,Qa3#
test_data/images/1599.jpe,Bc4
data2/50199.png,Ra8#
data2/51113.png,Qg6+
data/1362.png,Ne7+
data/419.png,Kxf6
data2/51337.png,Rh8
test_data/images/229.png,b4
data/1473.png,Qc3+
data2/51378.png,Rh7+
test_data/images/2008.jpe,Qg5+
test_data/images/1733.jpe,Qa5
data2/50654.png,Bh2#
data/660.png,Kxd7
test_data/images/2059.jpe,Nc3
data2/51302.png,Kxa1
data2/51364.png,Bc5#
data2/50119.png,Rd8
data/1101.png,Bd1+
data2/50407.png,h6
data2/50917.png,Kg5#
data2/50432.png,Kd2#
test_data/images/1359.png,Nb6
test_data/images/1996.jpe,fxe6
data2/51442.png,Ne1+
data2/51327.png,Qa4
test_data/images/2293.jpe,Qa6
data/1054.png,a3#
data2/50883.png,Qa8#
data2/50461.png,Rg7+
test_data/images/239.png,Qb4
test_data/images/485.jpe,Ra8
test_data/images/1864.jpe,Kf1
data/1406.png,g2#
data2/50826.png,Qc5
data/569.png,d5+
data2/51253.png,Qc8
data2/51138.png,c4+
data2/50071.png,Rg5#
data2/51216.png,Qf4
data/469.png,h5+
data2/51101.png,Ke2#
test_data/images/1462.png,b5
test_data/images/1844.jpe,Qc4
data2/50220.png,Kb2+
data2/50848.png,Ba5
data/716.png,Bxa6
data/1052.png,Qc8+
test_data/images/1187.jpe,c5
test_data/images/1693.jpe,Nb3
data/1417.png,Qd6+
data/7.png,a6#
data/363.png,Kc8
data2/50895.png,Nh4#
test_data/images/1730.jpe,Qxb8
data/281.png,Bf6+
data/807.png,Qe1
test_data/images/1399.jpe,b5
data/48.png,Qe4#
data2/51011.png,Qg7+
test_data/images/1606.jpe,Ne7
data2/50196.png,Qg3+
test_data/images/1348.png,h5
data/573.png,Qf6+
data/664.png,Re5
data2/51348.png,Qc8
data2/51048.png,Qh3
data/1217.png,Nxa7
data2/51306.png,Kc7#
data2/50523.png,g1+
data/51.png,xc4
data2/50991.png,Qa8
data2/51202.png,Qh6+
data/41.png,Rg8
data2/50577.png,Kxb1
test_data/images/2013.jpe,Bc4
data2/50794.png,b2+
data/1185.png,Bg5+
data/93.png,Kc6+
data/1113.png,Rxg8
data/547.png,Re2+
data2/50221.png,Kc4+
data/260.png,Kh2+
data/364.png,Bxg3
data/157.png,Rg4#
test_data/images/1453.png,Bh4
test_data/images/1417.jpe,h6
test_data/images/2081.jpe,hxg4
data2/50086.png,g2#
data/619.png,Bc6
data/1409.png,Bh7+
data2/50179.png,Bc3
test_data/images/1782.jpe,Bf8
data/424.png,Rh6
data2/50436.png,Qxb4
data2/50468.png,Ba4+
data/94.png,g3+
data2/50564.png,Bc3#
data/532.png,Nb4#
test_data/images/1387.jpe,bxc3
data/1375.png,Rb6+
data/762.png,Na1+
test_data/images/1470.png,Ng4
data2/51401.png,Ba7#
test_data/images/1775.jpe,Nd1
data2/50358.png,c3
data2/50060.png,Bc7#
data2/50954.png,Rb7+
test_data/images/2045.jpe,Bxg7
data/379.png,Ng5+
data/1174.png,Kh7
test_data/images/2056.jpe,Bb5
data/1459.png,d5
data/880.png,Nxe1
test_data/images/1291.png,Nc5
data2/50325.png,Kf7
data2/50517.png,Bh8+
data2/50036.png,Ne7
data/786.png,xg6
data2/51374.png,e4#
data2/50884.png,Kxg6
data/286.png,Qxd8
test_data/images/1281.png,Be7
data/110.png,Qg2#
data2/51311.png,Qxa8
data2/50391.png,Bxh3
data/656.png,Kg1#
data2/50263.png,Nf3
data/932.png,Ba5+
test_data/images/1454.png,Qb6
data2/51014.png,Kc3
data2/50936.png,Bg4+
data2/51328.png,Nxe8
data/137.png,Nxc4
test_data/images/217.png,b5
data/152.png,b1#
data2/50889.png,Bb1#
data2/51156.png,Rxb7
data2/50089.png,Kf3+
test_data/images/298.jpe,a6
test_data/images/1373.png,f6
data/128.png,Bf2
data2/50910.png,Kg4+
data2/50833.png,Bb4+
data/981.png,Rxc5
data2/50900.png,Na1
data2/50072.png,Qd6#
data/886.png,Ka5
data2/51109.png,e5#
data2/50335.png,g4
data2/51346.png,c7+
test_data/images/1234.jpe,Rb1
data2/50191.png,Rf4+
test_data/images/1407.jpe,Bb7
data/1165.png,Bg6#
data2/50792.png,Rh3#
data/1360.png,Nd2#
test_data/images/2076.jpe,h5
data/975.png,Be7
test_data/images/1943.jpe,Qd2
data/541.png,g3#
data/459.png,f6#
data2/51244.png,Qd8#
data2/51403.png,Kc4+
test_data/images/232.png,Rxg4
data2/50605.png,Bh6
data/1436.png,h3+
data2/50709.png,Ra7
test_data/images/2218.jpe,Ne5
test_data/images/1277.png,h6
data2/50140.png,Ra4+
data2/50655.png,e2+
data/489.png,Qd8
data2/50224.png,a4#
data/858.png,Ng1+
test_data/images/1677.jpe,Bd3
data2/50152.png,Rc8+
data2/50044.png,Re2+
data/389.png,Re2+
test_data/images/1472.png,Qb6
data/368.png,Kh7
data/215.png,Nxh8
data2/50686.png,Ra3+
data/956.png,Nb5#
data2/50994.png,Ne5
test_data/images/1481.png,Na2
test_data/images/1500.jpe,e5
test_data/images/2265.jpe,d6
test_data/images/1295.png,Ng4
data/1116.png,Bg5
data/507.png,Kh6#
test_data/images/1710.jpe,Ba4
data2/50896.png,Nxa8
test_data/images/295.jpe,axb5
test_data/images/1956.jpe,Nb3+
data/893.png,Na7
test_data/images/1232.jpe,Na5
data2/50270.png,Qg7
data2/50003.png,Bxf8
data2/50586.png,Qxb4
data/902.png,Qe5
data/6.png,Qxc1
test_data/images/2235.jpe,Nc3
data2/50127.png,h8+
test_data/images/1664.jpe,Nf6
data/26.png,Kxc4
data/47.png,Kg5+
test_data/images/1830.jpe,dxe5
data/1080.png,Bxc4
data2/50246.png,Rxc1
data2/51242.png,Qc8#
data2/50352.png,Nxe8
test_data/images/2234.jpe,fxe4
data/900.png,Rd6
test_data/images/2217.jpe,dxc5
test_data/images/1798.jpe,Bb4
data2/51363.png,O-O-O
data/1033.png,d1#
data2/51458.png,Qh8
data/696.png,Kf1
data/184.png,f1
test_data/images/1702.jpe,Qa3
data/32.png,Rc3
data2/50279.png,Qxa2
data2/50822.png,Re8
data2/50992.png,Bg1#
data/992.png,Qxg3
data/1441.png,Bh8#
data/406.png,Rxf6
data/652.png,Nxe5
data/402.png,Kc2#
test_data/images/1426.jpe,O-O
data/962.png,xh4
data/815.png,Na5+
data/1292.png,c2
data2/50132.png,Re4#
data/206.png,Kxh3
data/1191.png,Ke5+
data2/51097.png,Bg4#
data2/51136.png,Bg7
data2/50995.png,Rxh2
data2/51059.png,f7+
data/468.png,b2
data2/51043.png,Ka2
data/441.png,Rh4+
data2/50963.png,Kh5+
test_data/images/2001.jpe,gxh4
data2/51282.png,Bxd5
data/1497.png,Kxh3
data2/51141.png,Kf6
data/1452.png,Qh4#
test_data/images/1845.jpe,Rfe8
data/227.png,Bb2
data2/51248.png,Qxe8
data2/50542.png,Re8+
test_data/images/1429.jpe,Kh8
test_data/images/1515.jpe,Nf3
data/211.png,Nxd2
data/28.png,Qxf7
data/1013.png,Kxg4
data/1455.png,Qf4
data/581.png,Qxh6
data/1479.png,Kxe8
data/865.png,xe3
data2/50593.png,Nc5#
data/915.png,Rd7#
data2/50765.png,Nf7#
data/803.png,b4+
data2/50589.png,Qc8
data/579.png,Kf8#
data/797.png,Qxd6
data2/50612.png,Na5#
test_data/images/1194.jpe,f3
data/253.png,Qf1+
test_data/images/1978.jpe,Qe7
data2/50576.png,Qa7
data/308.png,Qc1+
data2/50116.png,Bd2+
test_data/images/2024.jpe,d6
data2/50544.png,f6#
data/422.png,Ne5+
data2/50269.png,Nb7#
data2/50443.png,Bd8#
test_data/images/1423.jpe,Bd6
data2/50374.png,Qc5#
test_data/images/1325.png,c5
data2/50565.png,Nxc3
data2/50597.png,Ke2
test_data/images/2065.jpe,h3
data2/51056.png,Qxf3
test_data/images/1231.jpe,Ba4
data2/50678.png,Nc7
data2/50476.png,Na6+
data2/51291.png,Qe3+
test_data/images/1230.jpe,Ne2
test_data/images/1769.jpe,Nf3
data/732.png,Kg7
data2/50370.png,h4#
data2/51447.png,Kb4+
data/761.png,Kxc4
data/141.png,Ne2#
data/1391.png,Nxc8
data2/51359.png,Nb2
test_data/images/1265.png,c5
data2/50626.png,Rxh6
data2/50580.png,Nxa4
test_data/images/1764.jpe,dxc4
data/1422.png,h7+
test_data/images/2089.jpe,Rg8
data2/50393.png,Bxf4
test_data/images/2098.jpe,Be6
data/711.png,Qxh8
data/919.png,Qb2
data2/50645.png,Ra3
data2/50318.png,Bxc8
data/415.png,Nxh8
test_data/images/235.png,Rb8
test_data/images/1332.png,Nf1
data/964.png,Ke7#
data/957.png,Kf3
data2/51495.png,Qe3+
data/1075.png,Kb3
data2/50557.png,Kc2+
test_data/images/1735.jpe,Nxe7+
test_data/images/1694.jpe,Qa3
test_data/images/173.png,Rad1
test_data/images/1707.jpe,Nc3
data2/50080.png,Kg5+
data2/51467.png,e2#
data/199.png,Kb1+
data2/50716.png,Rxa3
test_data/images/1283.png,Qc7
data2/50069.png,Kg2#
data/1444.png,Kd6
data2/50783.png,Qxc2
data/70.png,Bc1#
data/274.png,Kg4
data/1357.png,Kxb2
data2/51035.png,Rxg3
data/753.png,h4
test_data/images/1506.jpe,d5
test_data/images/1471.png,Rhg1
data/903.png,xg4
data/192.png,Bb7+
data2/50201.png,Bd5
test_data/images/1860.jpe,Rxe6
test_data/images/1466.png,Nc5
test_data/images/1244.jpe,Nc3
data/350.png,Kxh5
data/259.png,d2+
data2/50873.png,d6#
data2/50194.png,a7
data2/51418.png,Kd7
data/65.png,xa6
data2/50153.png,xc3
test_data/images/226.png,Rhg1
data2/50538.png,Na4
data/480.png,Nb3#
data2/50665.png,Rxe4
data/961.png,Qd3
test_data/images/1251.jpe,Qxb8
data2/51385.png,d4+
data/1299.png,Rd1
test_data/images/1590.jpe,e5
data2/50591.png,Nh1+
data2/50114.png,Ka4
data/629.png,e7+
data/754.png,Rxh8
data/1283.png,Qc1+
test_data/images/212.png,Bf2
data2/50956.png,Rxh5
data2/51173.png,Ba1
data/1412.png,Bb6+
test_data/images/2263.jpe,O-O
data2/50032.png,Rh4#
data/953.png,Nb5+
test_data/images/200.png,Nxd4
data/166.png,Ng7+
data2/50154.png,f5+
test_data/images/1530.jpe,a4
data/1188.png,Bxh1
data/360.png,Bf4+
data2/50076.png,Nd4
data/1132.png,Kxa1
data/748.png,Qd8
data2/51428.png,b1+
data/1078.png,xd3
data/1489.png,Qh8
data2/50472.png,Bf1#
data2/51146.png,Qh5#
data/646.png,Rf1
data2/50737.png,Kxc7
data/540.png,xd8
test_data/images/1716.jpe,Qxb8
data/1372.png,Rc1+
data2/50094.png,Bc7+
data2/50091.png,Rb3#
data/564.png,Rb6+
test_data/images/2044.jpe,O-O-O
data2/51207.png,Bh2+
data2/50447.png,Rxd2
data/1085.png,Qf6+
data2/50748.png,Rxb8
data/1019.png,Bxh3
data/1396.png,c6#
test_data/images/160.png,b4
data/968.png,Ke1#
data/413.png,Qxa2
data/585.png,Qh1+
data2/51366.png,c7+
data/1385.png,Nf4#
data2/51226.png,a2+
data/172.png,xf1
data/171.png,Kxf8
